Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,25.012840,25.275539,24.909636,25.125425,19.995634,4091310
2014-01-03,25.106663,25.388126,25.012840,25.242702,20.088966,2321991
2014-01-06,25.247395,25.589844,25.191101,25.439728,20.245766,3280711
2014-01-07,25.463184,25.758722,25.463184,25.641445,20.406300,3230507
2014-01-08,25.617989,25.777487,25.519478,25.688356,20.443632,2677952
2014-01-09,25.650827,25.899454,25.453800,25.557005,20.339098,3664611
2014-01-10,25.617989,26.302887,25.617989,26.044878,20.727365,5299699
2014-01-13,26.035496,26.054260,25.786867,25.960438,20.660162,2429958
2014-01-14,25.716501,26.115244,25.585152,25.969820,20.667631,3091195
2014-01-15,26.110554,26.368563,25.997967,26.359180,20.977497,3469729
2014-01-16,26.363871,26.392017,26.040188,26.331034,20.955095,2395670
2014-01-17,25.871307,26.495220,25.829088,26.326342,20.951363,4087023
2014-01-20,26.270048,26.560896,26.246593,26.335726,20.958830,2447356
2014-01-21,26.316959,26.396709,26.105862,26.251286,20.891628,2645666
2014-01-22,26.265358,26.335726,25.885382,25.993277,20.686295,3574735
2014-01-23,25.894764,26.030804,25.519478,25.674282,20.432430,3392034
2014-01-24,25.819706,26.016731,24.839270,24.858034,19.782833,5459275
2014-01-27,24.768904,25.209866,24.665701,24.839270,19.767900,5171562
2014-01-28,24.318560,24.989386,23.854143,24.782976,19.723101,11423582
2014-01-29,24.651627,24.698538,23.694647,23.938583,19.051107,10534113
2014-01-30,23.558605,24.318560,23.483547,24.140299,19.211636,5479731
2014-01-31,24.065243,24.281031,23.633661,24.243504,19.293772,5101242
2014-02-03,24.079315,24.440529,23.891672,23.929199,19.043636,4324273
2014-02-04,23.727484,24.196592,23.666500,24.084005,19.166840,3859260
2014-02-05,23.779085,23.891672,23.455400,23.535151,18.730042,5016373
2014-02-06,23.596134,24.285723,23.549223,24.215357,19.271370,5026113
2014-02-07,24.234121,24.440529,24.013639,24.285723,19.327372,3506021
2014-02-10,24.140299,24.393618,24.135609,24.238811,19.290037,2887735
2014-02-11,24.356089,24.609407,24.281031,24.487438,19.487900,3444209
2014-02-12,24.557804,24.764214,24.478058,24.661009,19.626036,3451595
2014-02-13,24.534349,24.637554,24.262266,24.534349,19.525234,3187528
2014-02-14,24.539042,24.773596,24.435837,24.515585,19.510300,2882702
2014-02-17,24.510895,24.862724,24.487438,24.834579,19.764168,2130581
2014-02-18,24.862724,24.951857,24.595333,24.759521,19.704439,2795506
2014-02-19,24.614098,24.904945,24.539042,24.693846,19.652170,1910636
2014-02-20,24.215357,24.299795,23.933891,24.027714,19.122038,5802602
2014-02-21,23.647736,23.868216,23.483547,23.783777,18.927908,6212345
2014-02-24,23.783777,24.046476,23.746248,23.971420,19.077240,2963599
2014-02-25,23.882290,23.985493,23.718102,23.947966,19.058573,3212670
2014-02-26,24.013639,24.093388,23.694647,23.854143,18.983904,2341807
2014-02-27,23.779085,23.849451,23.530458,23.741556,18.894306,3400765
2014-02-28,23.765013,23.919819,23.657118,23.793159,18.935373,6110944
2014-03-03,23.380344,23.582060,23.005058,23.122335,18.401510,5487718
2014-03-04,23.431946,23.830688,23.427256,23.821306,18.957773,3927809
2014-03-05,23.779085,23.938583,23.539841,23.567987,18.756172,2654318
2014-03-06,23.628971,23.971420,23.628971,23.962038,19.069773,4305226
2014-03-07,24.060551,24.262266,23.619589,23.619589,18.797241,4942058
2014-03-10,23.572678,23.872908,23.314669,23.460093,18.670307,2983281
2014-03-11,23.511694,23.919819,23.422564,23.610207,18.789774,3533029
2014-03-12,23.502312,23.521076,23.089497,23.474167,18.681505,4447604
2014-03-13,23.474167,23.502312,22.700136,22.709518,18.072977,5367120
2014-03-14,22.479656,22.620390,22.113752,22.404598,17.830313,6854071
2014-03-17,22.338924,22.939383,22.282631,22.742357,18.099110,3975712
2014-03-18,22.657919,22.948765,22.413980,22.878399,18.207378,5013073
2014-03-19,22.906546,22.995674,22.742357,22.840870,18.177509,3032313
2014-03-20,22.704828,22.840870,22.292013,22.742357,18.099110,4550960
2014-03-21,22.784576,22.944073,22.686064,22.686064,18.054310,7510287
2014-03-24,22.732975,23.295904,22.723593,22.840870,18.177509,5589684
2014-03-25,22.995674,23.244303,22.953457,23.075424,18.364176,4248951
2014-03-26,23.220846,23.689955,23.202084,23.478857,18.685240,4376084
2014-03-27,23.375652,23.732176,23.370962,23.689955,18.853239,2630759
2014-03-28,23.830688,24.271648,23.704029,24.262266,19.308704,5269605
2014-03-31,24.365471,24.388926,23.929199,23.929199,19.043636,3934896
2014-04-01,24.074623,24.079315,23.830688,23.990185,19.092173,2615539
2014-04-02,24.004257,24.201283,23.933891,24.069933,19.155640,2092946
